,products_id,products_name,products_model,url,image_url,format_products_price,format_final_price,products_price,final_price,discount,actDesc,wishlist,wish_count,is_new,codCountry,list_type,actListType,mjnz_all,mjnz,tip,title,sizeType,s_amount,s_total_price,s_format_special_total_price,logo_pro_image,showColor,colorImages,mjnz_all.4,mjnz.key,mjnz.value
38,1828386,Cherry Blossoms Print Japanese Style T-Shirts,SKUH44046,https://sea.newchic.com/t-shirts-12208/p-1828386.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/AA/17a62e19-d1ea-4373-a797-c4c5340ec18b.jpg?s=360x480,,"Rp254,185.52",17.24,17.24,0,,False,2450,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Pink', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/68/AA/17a62e19-d1ea-4373-a797-c4c5340ec18b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/AA/17a62e19-d1ea-4373-a797-c4c5340ec18b.jpg', 'selectImg': False}, {'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/CB/80/60a58211-96e1-4438-b018-dc809ccfa286.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CB/80/60a58211-96e1-4438-b018-dc809ccfa286.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/01/FC/ca17bc44-590e-40f7-94eb-e01d45602f54.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/01/FC/ca17bc44-590e-40f7-94eb-e01d45602f54.jpg', 'selectImg': False}]",,,
39,1781760,Vintage Patchwork Varsity Jacket,SKUG52044,https://sea.newchic.com/charmkpr-jackets-4972/p-1781760.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0A/43/40d12a71-9280-47ae-bd85-51085080f448.jpg?s=360x480,,"Rp711,984.84",48.29,48.29,0,,False,1797,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/AC/FD/eed6463c-1259-475e-b35e-bd35ffe94bff.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/FD/eed6463c-1259-475e-b35e-bd35ffe94bff.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/57/36/cafd4a63-e4f3-42f4-a727-28d19fcd1d43.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/57/36/cafd4a63-e4f3-42f4-a727-28d19fcd1d43.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/DF/A4/e8c06a4d-143a-4734-87dd-8796dd7d90f6.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DF/A4/e8c06a4d-143a-4734-87dd-8796dd7d90f6.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/2E/6E/9bc85af7-5a70-42df-a6fa-6c4eaf984a87.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2E/6E/9bc85af7-5a70-42df-a6fa-6c4eaf984a87.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/6F/2A/20809d22-208a-470d-bc09-c26ff225d659.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6F/2A/20809d22-208a-470d-bc09-c26ff225d659.jpg', 'selectImg': False}]",,,
40,1727151,Corduroy Side Stripe Pants,SKUF69745,https://sea.newchic.com/charmkpr-pants-4975/p-1727151.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CF/D1/f6c5ba63-69b4-4829-ae19-95adc44c4897.jpg?s=360x480,,"Rp474,607.41",32.19,32.19,0,,False,6447,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Coffee', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/0B/1F/9e1c7637-0a6b-47e5-9fb4-027fdec31f65.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0B/1F/9e1c7637-0a6b-47e5-9fb4-027fdec31f65.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/23/67/e79f9bf1-7cfa-4ae3-98ff-c5aac2f9b5d9.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/23/67/e79f9bf1-7cfa-4ae3-98ff-c5aac2f9b5d9.jpg', 'selectImg': False}]",,,
41,1324215,Cotton Linen Slim Fit Casual Pants,SKU997647,https://sea.newchic.com/pants-4975/p-1324215.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/A9/6D/fd17ac9c-1a6f-4f01-8311-1cfd0e874a1e.jpg?s=360x480,"Rp457,651.88","Rp388,945.13",31.04,26.38,15,,False,10230,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/27/15/e29ce958-47f7-44d1-b713-ebe11774aad4.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/27/15/e29ce958-47f7-44d1-b713-ebe11774aad4.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/C5/82/ec398006-2a83-48d1-8792-ed97f38e1e5f.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/C5/82/ec398006-2a83-48d1-8792-ed97f38e1e5f.jpg', 'selectImg': False}, {'color': 'Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/43/DB/f02d1db8-cd82-4687-a24a-cef14c83abc1.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/43/DB/f02d1db8-cd82-4687-a24a-cef14c83abc1.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/09/72/5d6b836e-5efc-45e2-b92c-adc454107789.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/09/72/5d6b836e-5efc-45e2-b92c-adc454107789.jpg', 'selectImg': False}, {'color': 'Light Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/A9/6D/fd17ac9c-1a6f-4f01-8311-1cfd0e874a1e.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/A9/6D/fd17ac9c-1a6f-4f01-8311-1cfd0e874a1e.jpg', 'selectImg': False}, {'color': 'Dark Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/53/D0/24cb9956-e6f0-4a1c-9b4f-cf18a54993ce.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/53/D0/24cb9956-e6f0-4a1c-9b4f-cf18a54993ce.jpg', 'selectImg': False}, {'color': 'Army Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/65/E3/82295f13-e487-4df4-9453-3f820a764e37.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/65/E3/82295f13-e487-4df4-9453-3f820a764e37.jpg', 'selectImg': False}, {'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/BA/EC/20de77a2-500a-4a6e-a6b3-c697df3acd19.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BA/EC/20de77a2-500a-4a6e-a6b3-c697df3acd19.jpg', 'selectImg': False}]",,,
42,1676437,Mens Breathable Flax Henley Shirt,SKUE55668,https://sea.newchic.com/henley-shirts-12211/p-1676437.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/DC/96cf14d7-0cab-4c2c-86ff-19850b8ed213.jpg?s=360x480,,"Rp338,963.17",22.99,22.99,0,,False,15403,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/31/51/307bfa2d-a4d2-4e27-9646-be1483693e39.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/51/307bfa2d-a4d2-4e27-9646-be1483693e39.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/FE/39/cd09bc79-80a4-4695-a91f-4cf58bc06495.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FE/39/cd09bc79-80a4-4695-a91f-4cf58bc06495.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/F9/C3/4f2ca7e5-35e2-41af-8343-5a273b55cfbc.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F9/C3/4f2ca7e5-35e2-41af-8343-5a273b55cfbc.jpg', 'selectImg': False}, {'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/E4/0E/9be31f1f-8a94-440c-baca-c9fa9ccfe0b0.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E4/0E/9be31f1f-8a94-440c-baca-c9fa9ccfe0b0.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/10/DA/3f722ed0-8ca7-4aeb-a978-ea8211af7e53.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/10/DA/3f722ed0-8ca7-4aeb-a978-ea8211af7e53.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/FC/33/84946175-62b9-45dc-a466-bdcea76d7cf9.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FC/33/84946175-62b9-45dc-a466-bdcea76d7cf9.jpg', 'selectImg': False}, {'color': 'Army Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/C2/C7/d6fe7855-4b86-479c-a8b3-cf27f33007f8.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C2/C7/d6fe7855-4b86-479c-a8b3-cf27f33007f8.jpg', 'selectImg': False}, {'color': 'Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/97/7C/5b0bbda0-1847-4955-ac68-3903dc3b380a.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/97/7C/5b0bbda0-1847-4955-ac68-3903dc3b380a.jpg', 'selectImg': False}]",,,
43,1872171,Loong Gragon Print Kimono Outfits,SKUI15237,https://sea.newchic.com/two-pieces-outfits-9989/p-1872171.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E6/B5/440aada6-da00-4f8c-85a1-3198b2ad00a8.jpg?s=360x480,,"Rp576,340.60",39.09,39.09,0,,False,1207,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/17/3B/5c0b56e9-a7ab-4720-a5b9-e66b5ef6044d.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/17/3B/5c0b56e9-a7ab-4720-a5b9-e66b5ef6044d.jpg', 'selectImg': False}]",,,
44,1742479,Corduroy Solid Color Shirts,SKUG15987,https://sea.newchic.com/charmkpr-shirts-12209/p-1742479.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FC/0E/0363021d-214a-456d-81e1-b5998e87aa45.jpg?s=360x480,"Rp457,651.88","Rp411,945.67",31.04,27.94,10,,False,6183,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/22/5D/cb8c0d0b-7e01-4d62-b785-f3e7e04f5d0c.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/22/5D/cb8c0d0b-7e01-4d62-b785-f3e7e04f5d0c.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B6/6D/9457d59d-b464-43ff-b3dd-9dc247787849.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B6/6D/9457d59d-b464-43ff-b3dd-9dc247787849.jpg', 'selectImg': False}]",,,
45,1891672,Men Stitching Work Style Ankle Boots,SKUI36767,https://sea.newchic.com/-menico-boots-3618/p-1891672.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A3/B9/f56a2455-e805-4ca0-8a55-bdec65f22d28.jpg?s=360x480,"Rp847,629.08","Rp762,851.43",57.49,51.74,10,,False,194,False,"AE,ID,MY,PH,SA,SG,TH,VN",6,1,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/4D/8F/3400f1ba-2bf6-447a-81e4-1924120a1943.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4D/8F/3400f1ba-2bf6-447a-81e4-1924120a1943.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/12/90/bf4ffed2-d465-4d6b-860c-dcf8fe7b891e.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/12/90/bf4ffed2-d465-4d6b-860c-dcf8fe7b891e.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/16/29/a53e59be-fd97-4ea7-a08f-e646a3447eb2.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/16/29/a53e59be-fd97-4ea7-a08f-e646a3447eb2.jpg', 'selectImg': False}]",,,
46,1686659,Menico Men's Handmade Leather Shoes Loafers Shoes,SKUF34533,https://sea.newchic.com/-menico-flats-3616/p-1686659.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/47/30/e8657c4a-19fe-4c27-a720-dbb99b62b3a4.jpg?s=360x480,"Rp809,737.16","Rp604,354.08",54.92,40.99,25,,False,4607,False,"AE,ID,MY,PH,SA,SG,TH,VN",6,1,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/DD/26/2bfdeefd-0339-4523-99a7-c9e7e544192c.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DD/26/2bfdeefd-0339-4523-99a7-c9e7e544192c.jpg', 'selectImg': False}, {'color': 'Grey', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B0/FB/9c12f276-353b-4363-a1a6-c7bbecf3b5f2.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B0/FB/9c12f276-353b-4363-a1a6-c7bbecf3b5f2.jpg', 'selectImg': False}, {'color': 'Beige', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/9F/DB/6bf3360a-27ff-46e7-a418-8b6b9a0d9905.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9F/DB/6bf3360a-27ff-46e7-a418-8b6b9a0d9905.jpg', 'selectImg': False}, {'color': 'Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/48/0E/ec952ebe-da41-4da2-94b9-9027c09b934b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/48/0E/ec952ebe-da41-4da2-94b9-9027c09b934b.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/9A/EA/452c9838-627b-473f-8aaa-a92f8781e292.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/EA/452c9838-627b-473f-8aaa-a92f8781e292.jpg', 'selectImg': False}]",,,
47,1746966,Corduroy Designer Solid Hooded Shirt,SKUG32119,https://sea.newchic.com/charmkpr-shirts-12209/p-1746966.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/F6/f66370a0-61a0-4968-90e3-476c3a2e3b56.jpg?s=360x480,,"Rp508,518.48",34.49,34.49,0,,False,2069,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/05/F6/f66370a0-61a0-4968-90e3-476c3a2e3b56.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/F6/f66370a0-61a0-4968-90e3-476c3a2e3b56.jpg', 'selectImg': False}]",,,
48,1680786,Patchwork Stripe Contrast Color Shirt,SKUF20181,https://sea.newchic.com/charmkpr-shirts-12209/p-1680786.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg?s=360x480,"Rp338,963.17","Rp288,096.58",22.99,19.54,15,,False,17755,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/0C/85/f0291ea0-bd26-45bd-b323-8d31bdef1599.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0C/85/f0291ea0-bd26-45bd-b323-8d31bdef1599.jpg', 'selectImg': False}, {'color': 'Yellow', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/D0/C8/2f03ca79-d45f-439c-8f01-7b8308f6163e.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D0/C8/2f03ca79-d45f-439c-8f01-7b8308f6163e.jpg', 'selectImg': False}]",,,
49,1866294,Striped Patchwork Knit T-Shirts,SKUI07899,https://sea.newchic.com/charmkpr-t-shirts-12208/p-1866294.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/E6/1404dc2c-5683-416d-929a-baff74fb793b.jpg?s=360x480,,"Rp305,052.11",20.69,20.69,0,,False,3234,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/00/5B/365fe266-c4e3-4968-b7c7-1071abc2d80d.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/5B/365fe266-c4e3-4968-b7c7-1071abc2d80d.jpg', 'selectImg': False}, {'color': 'Yellow', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/54/FE/d040c9ff-8922-44ea-bec2-897c3fdd365d.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/54/FE/d040c9ff-8922-44ea-bec2-897c3fdd365d.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/04/E6/1404dc2c-5683-416d-929a-baff74fb793b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/E6/1404dc2c-5683-416d-929a-baff74fb793b.jpg', 'selectImg': False}]",,,
50,1704679,Colorful Element Pattern Print Shirts,SKUF42162,https://sea.newchic.com/charmkpr-shirts-12209/p-1704679.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0B/96/e1924461-1102-4792-a8f1-21eaf49db065.jpg?s=360x480,,"Rp372,874.23",25.29,25.29,0,,False,11512,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/D8/7E/7130c91b-c014-4056-9426-53c1801f3165.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D8/7E/7130c91b-c014-4056-9426-53c1801f3165.jpg', 'selectImg': False}, {'color': 'Mushroom', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/8C/54/6798e7ae-cfee-4f0b-b1f7-fe33dcf8d487.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8C/54/6798e7ae-cfee-4f0b-b1f7-fe33dcf8d487.jpg', 'selectImg': False}, {'color': 'Tableware', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/02/5B/f36d9df0-e323-4c37-a113-3b2f7d6af392.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/02/5B/f36d9df0-e323-4c37-a113-3b2f7d6af392.jpg', 'selectImg': False}]",,,
51,1887715,Rose Japanese Print Hoodies,SKUI40406,https://sea.newchic.com/charmkpr-hoodies-12200/p-1887715.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/72/82d24844-8424-4ebd-ae87-74a5d17aab81.jpg?s=360x480,"Rp474,607.41","Rp403,394.19",32.19,27.36,15,,False,701,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/54/78/fa8320de-dff3-4b82-834d-f98a7f66ce56.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/54/78/fa8320de-dff3-4b82-834d-f98a7f66ce56.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/06/72/82d24844-8424-4ebd-ae87-74a5d17aab81.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/72/82d24844-8424-4ebd-ae87-74a5d17aab81.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/C5/19/e06325f4-15f3-4c35-bcfb-1c1372bf5998.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C5/19/e06325f4-15f3-4c35-bcfb-1c1372bf5998.jpg', 'selectImg': False}, {'color': 'Pink', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/E6/7A/38215943-18a7-4714-be34-2e401dd809e8.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E6/7A/38215943-18a7-4714-be34-2e401dd809e8.jpg', 'selectImg': False}]",,,
52,1743179,Astronaut Planet Print Hoodies,SKUG18854,https://sea.newchic.com/hoodies-12200/p-1743179.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/B7/a15181a0-44d8-4daf-a721-7e99c5021c7b.jpg?s=360x480,"Rp508,518.48","Rp432,292.31",34.49,29.32,15,,False,7431,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'Grey', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/7F/53/398dacd2-dccd-4176-b6cd-2bdfa1e77616.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7F/53/398dacd2-dccd-4176-b6cd-2bdfa1e77616.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/E2/B7/a15181a0-44d8-4daf-a721-7e99c5021c7b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/B7/a15181a0-44d8-4daf-a721-7e99c5021c7b.jpg', 'selectImg': False}, {'color': 'Pink', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/AF/0D/7d080d29-75a5-4490-8d21-270e9deaba88.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AF/0D/7d080d29-75a5-4490-8d21-270e9deaba88.jpg', 'selectImg': False}, {'color': 'Apricot', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/EB/85/5e362231-5a7a-4f84-aa37-65627503d01b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EB/85/5e362231-5a7a-4f84-aa37-65627503d01b.jpg', 'selectImg': False}, {'color': 'Purple', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/84/51/58f15f07-b3ff-482c-9253-3749f2b67fcd.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/84/51/58f15f07-b3ff-482c-9253-3749f2b67fcd.jpg', 'selectImg': False}]",,,
